_id,brandName,brandUsage,npsScore,npsReason,user,datetaken
survey2652,NTUC,4,10,3,user52,2016-07-20T05:46:05.514Z
survey2653,NTUC,2,10,3,user53,2016-07-20T05:46:05.514Z
survey2654,NTUC,2,10,1,user54,2016-07-20T05:46:05.514Z
survey2655,NTUC,2,10,3,user55,2016-07-20T05:46:05.514Z
survey2656,NTUC,2,10,2,user56,2016-07-20T05:46:05.514Z
survey2657,NTUC,3,10,2,user57,2016-07-20T05:46:05.514Z
survey2658,NTUC,3,10,1,user58,2016-07-20T05:46:05.514Z
survey2659,NTUC,4,10,2,user59,2016-07-20T05:46:05.514Z
survey2660,NTUC,3,10,2,user60,2016-07-20T05:46:05.514Z
survey2661,NTUC,3,10,2,user61,2016-07-20T05:46:05.514Z
survey2662,NTUC,4,10,2,user62,2016-07-20T05:46:05.514Z
survey2663,NTUC,1,10,2,user63,2016-07-20T05:46:05.514Z
survey2664,NTUC,4,10,3,user64,2016-07-20T05:46:05.514Z
survey2665,NTUC,1,10,1,user65,2016-07-20T05:46:05.514Z
survey2666,NTUC,2,10,3,user66,2016-07-20T05:46:05.514Z
survey2667,NTUC,2,10,2,user67,2016-07-20T05:46:05.514Z
survey2668,NTUC,1,10,1,user68,2016-07-20T05:46:05.514Z
survey2669,NTUC,3,10,3,user69,2016-07-20T05:46:05.514Z
survey2670,NTUC,2,10,3,user70,2016-07-20T05:46:05.514Z
survey2671,NTUC,2,10,2,user71,2016-07-20T05:46:05.514Z
survey2672,NTUC,2,10,1,user72,2016-07-20T05:46:05.514Z
survey2673,NTUC,1,10,2,user73,2016-07-20T05:46:05.514Z
survey2674,NTUC,4,10,1,user74,2016-07-20T05:46:05.514Z
survey2675,NTUC,4,10,1,user75,2016-07-20T05:46:05.514Z
survey2676,NTUC,3,10,2,user76,2016-07-20T05:46:05.514Z
survey2677,NTUC,1,10,1,user77,2016-07-20T05:46:05.514Z
survey2678,NTUC,4,10,3,user78,2016-07-20T05:46:05.514Z
survey2679,NTUC,4,10,3,user79,2016-07-20T05:46:05.514Z
survey2680,NTUC,2,10,2,user80,2016-07-20T05:46:05.514Z
survey2681,NTUC,3,10,2,user81,2016-07-20T05:46:05.514Z
survey2682,NTUC,4,10,3,user82,2016-07-20T05:46:05.514Z
survey2683,NTUC,1,10,2,user83,2016-07-20T05:46:05.514Z
survey2684,NTUC,4,10,1,user84,2016-07-20T05:46:05.514Z
survey2685,NTUC,4,5,1,user85,2016-07-20T05:46:05.514Z
survey2686,NTUC,2,5,2,user86,2016-07-20T05:46:05.514Z
survey2687,NTUC,4,5,1,user87,2016-07-20T05:46:05.514Z
survey2688,NTUC,2,5,2,user88,2016-07-20T05:46:05.514Z
survey2689,NTUC,1,5,3,user89,2016-07-20T05:46:05.514Z
survey2690,NTUC,4,5,1,user90,2016-07-20T05:46:05.514Z
survey2691,NTUC,4,5,1,user91,2016-07-20T05:46:05.514Z
survey2692,NTUC,1,5,2,user92,2016-07-20T05:46:05.514Z
survey2693,NTUC,4,5,2,user93,2016-07-20T05:46:05.514Z
survey2694,NTUC,1,5,3,user94,2016-07-20T05:46:05.514Z
survey2695,NTUC,3,5,2,user95,2016-07-20T05:46:05.514Z
survey2696,NTUC,4,5,2,user96,2016-07-20T05:46:05.514Z
survey2697,NTUC,1,5,1,user97,2016-07-20T05:46:05.514Z
survey2698,NTUC,3,5,1,user98,2016-07-20T05:46:05.514Z
survey2699,NTUC,3,5,3,user99,2016-07-20T05:46:05.514Z
survey2700,NTUC,4,5,1,user100,2016-07-20T05:46:05.514Z
survey2701,NTUC,2,5,1,user101,2016-07-20T05:46:05.514Z
survey2702,NTUC,4,5,1,user102,2016-07-20T05:46:05.514Z
survey2703,NTUC,2,5,3,user103,2016-07-20T05:46:05.514Z
survey2704,NTUC,2,5,1,user104,2016-07-20T05:46:05.514Z
survey2705,NTUC,1,5,1,user105,2016-07-20T05:46:05.514Z
survey2706,NTUC,4,5,2,user106,2016-07-20T05:46:05.514Z
survey2707,NTUC,4,5,3,user107,2016-07-20T05:46:05.514Z
survey2708,NTUC,4,5,3,user108,2016-07-20T05:46:05.514Z
survey2709,NTUC,2,5,1,user109,2016-07-20T05:46:05.514Z
survey2710,NTUC,4,5,3,user110,2016-07-20T05:46:05.514Z
survey2711,NTUC,3,5,3,user111,2016-07-20T05:46:05.514Z
survey2712,NTUC,2,5,1,user112,2016-07-20T05:46:05.514Z
survey2713,NTUC,2,5,1,user113,2016-07-20T05:46:05.514Z
survey2714,NTUC,4,5,3,user114,2016-07-20T05:46:05.514Z
survey2715,NTUC,1,5,3,user115,2016-07-20T05:46:05.514Z
survey2716,NTUC,2,5,1,user116,2016-07-20T05:46:05.514Z
survey2717,NTUC,2,5,3,user117,2016-07-20T05:46:05.514Z
survey2718,NTUC,1,5,2,user118,2016-07-20T05:46:05.514Z
survey2719,NTUC,2,5,3,user119,2016-07-20T05:46:05.514Z
survey2720,NTUC,3,5,2,user120,2016-07-20T05:46:05.514Z
survey2721,NTUC,4,5,3,user121,2016-07-20T05:46:05.514Z
survey2722,NTUC,2,5,3,user122,2016-07-20T05:46:05.514Z
survey2723,NTUC,2,5,1,user123,2016-07-20T05:46:05.514Z
survey2724,NTUC,4,5,1,user124,2016-07-20T05:46:05.514Z
survey2725,NTUC,3,5,2,user125,2016-07-20T05:46:05.514Z
survey2726,NTUC,1,5,2,user126,2016-07-20T05:46:05.514Z
survey2727,NTUC,3,5,3,user127,2016-07-20T05:46:05.514Z
survey2728,NTUC,2,5,2,user128,2016-07-20T05:46:05.514Z
survey2729,NTUC,3,5,1,user129,2016-07-20T05:46:05.514Z
survey2730,NTUC,4,5,1,user130,2016-07-20T05:46:05.514Z
survey2731,NTUC,1,5,1,user131,2016-07-20T05:46:05.514Z
survey2732,NTUC,2,5,3,user132,2016-07-20T05:46:05.514Z
survey2733,NTUC,4,5,2,user133,2016-07-20T05:46:05.514Z
survey2734,NTUC,3,5,2,user134,2016-07-20T05:46:05.514Z
survey2735,NTUC,1,5,2,user135,2016-07-20T05:46:05.514Z
survey2736,NTUC,3,5,1,user136,2016-07-20T05:46:05.514Z
survey2737,NTUC,2,5,1,user137,2016-07-20T05:46:05.514Z
survey2738,NTUC,4,5,2,user138,2016-07-20T05:46:05.514Z
survey2739,NTUC,2,5,3,user139,2016-07-20T05:46:05.514Z
survey2740,NTUC,2,5,1,user140,2016-07-20T05:46:05.514Z
survey2741,NTUC,2,1,2,user141,2016-07-20T05:46:05.514Z
survey2742,NTUC,4,1,3,user142,2016-07-20T05:46:05.514Z
survey2743,NTUC,2,1,3,user143,2016-07-20T05:46:05.514Z
survey2744,NTUC,3,1,1,user144,2016-07-20T05:46:05.514Z
survey2745,NTUC,1,1,1,user145,2016-07-20T05:46:05.514Z
survey2746,NTUC,4,1,1,user146,2016-07-20T05:46:05.514Z
survey2747,NTUC,3,1,3,user147,2016-07-20T05:46:05.514Z
survey2748,NTUC,4,1,1,user148,2016-07-20T05:46:05.514Z
survey2749,NTUC,1,1,3,user149,2016-07-20T05:46:05.514Z
survey2750,NTUC,2,1,3,user150,2016-07-20T05:46:05.514Z
survey2751,NTUC,4,1,3,user151,2016-07-20T05:46:05.514Z
survey2752,NTUC,2,1,2,user152,2016-07-20T05:46:05.514Z
survey2753,NTUC,1,1,2,user153,2016-07-20T05:46:05.514Z
survey2754,NTUC,2,1,2,user154,2016-07-20T05:46:05.514Z
survey2755,NTUC,4,1,3,user155,2016-07-20T05:46:05.514Z
survey2756,NTUC,1,1,3,user156,2016-07-20T05:46:05.514Z
survey2757,NTUC,2,1,2,user157,2016-07-20T05:46:05.514Z
survey2758,NTUC,3,1,1,user158,2016-07-20T05:46:05.514Z
survey2759,NTUC,1,1,1,user159,2016-07-20T05:46:05.514Z
survey2760,NTUC,3,1,3,user160,2016-07-20T05:46:05.514Z
survey2761,NTUC,4,1,3,user161,2016-07-20T05:46:05.514Z
survey2762,NTUC,2,1,1,user162,2016-07-20T05:46:05.514Z
survey2763,NTUC,2,1,2,user163,2016-07-20T05:46:05.514Z
survey2764,NTUC,4,1,3,user164,2016-07-20T05:46:05.514Z
survey2765,NTUC,1,1,3,user165,2016-07-20T05:46:05.514Z
survey2766,NTUC,4,1,2,user166,2016-07-20T05:46:05.514Z
survey2767,NTUC,2,1,1,user167,2016-07-20T05:46:05.514Z
survey2768,NTUC,2,1,2,user168,2016-07-20T05:46:05.514Z
survey2769,NTUC,2,1,1,user169,2016-07-20T05:46:05.514Z
survey2770,NTUC,4,1,1,user170,2016-07-20T05:46:05.514Z
survey2771,NTUC,4,1,3,user171,2016-07-20T05:46:05.514Z
survey2772,NTUC,3,1,2,user172,2016-07-20T05:46:05.514Z
survey2773,NTUC,2,1,2,user173,2016-07-20T05:46:05.514Z
survey2774,NTUC,4,1,3,user174,2016-07-20T05:46:05.514Z
survey2775,NTUC,3,1,2,user175,2016-07-20T05:46:05.514Z
survey2776,NTUC,4,1,1,user176,2016-07-20T05:46:05.514Z
survey2777,NTUC,3,1,3,user177,2016-07-20T05:46:05.514Z
survey2778,NTUC,1,1,2,user178,2016-07-20T05:46:05.514Z
survey2779,NTUC,4,1,3,user179,2016-07-20T05:46:05.514Z
survey2780,NTUC,4,1,3,user180,2016-07-20T05:46:05.514Z
survey2781,NTUC,4,1,3,user181,2016-07-20T05:46:05.514Z
survey2782,NTUC,1,1,1,user182,2016-07-20T05:46:05.514Z
survey2783,NTUC,3,1,3,user183,2016-07-20T05:46:05.514Z
survey2784,NTUC,3,1,1,user184,2016-07-20T05:46:05.514Z
survey2785,NTUC,3,1,3,user185,2016-07-20T05:46:05.514Z
survey2786,NTUC,2,1,2,user186,2016-07-20T05:46:05.514Z
survey2787,NTUC,2,1,1,user187,2016-07-20T05:46:05.514Z
survey2788,NTUC,1,1,3,user188,2016-07-20T05:46:05.514Z
survey2789,NTUC,2,1,3,user189,2016-07-20T05:46:05.514Z
survey2790,NTUC,1,1,3,user190,2016-07-20T05:46:05.514Z
survey2791,NTUC,2,1,3,user191,2016-07-20T05:46:05.514Z
survey2792,NTUC,3,1,1,user192,2016-07-20T05:46:05.514Z
survey2793,NTUC,3,1,3,user193,2016-07-20T05:46:05.514Z
survey2794,NTUC,3,1,3,user194,2016-07-20T05:46:05.514Z
survey2795,NTUC,4,1,2,user195,2016-07-20T05:46:05.514Z
survey2796,NTUC,4,1,2,user196,2016-07-20T05:46:05.514Z
survey2797,NTUC,2,1,1,user197,2016-07-20T05:46:05.514Z
survey2798,NTUC,1,1,3,user198,2016-07-20T05:46:05.514Z
survey2799,NTUC,3,1,3,user199,2016-07-20T05:46:05.514Z
survey2800,NTUC,3,1,3,user200,2016-07-20T05:46:05.514Z
survey2801,Giant,2,10,3,user1,2016-08-20T05:46:05.514Z
survey2802,Giant,4,10,1,user2,2016-08-20T05:46:05.514Z
survey2803,Giant,1,10,2,user3,2016-08-20T05:46:05.514Z
survey2804,Giant,4,10,1,user4,2016-08-20T05:46:05.514Z
survey2805,Giant,3,10,3,user5,2016-08-20T05:46:05.514Z
survey2806,Giant,2,10,1,user6,2016-08-20T05:46:05.514Z
survey2807,Giant,4,10,2,user7,2016-08-20T05:46:05.514Z
survey2808,Giant,3,10,3,user8,2016-08-20T05:46:05.514Z
survey2809,Giant,2,10,2,user9,2016-08-20T05:46:05.514Z
survey2810,Giant,1,10,2,user10,2016-08-20T05:46:05.514Z
survey2811,Giant,3,10,2,user11,2016-08-20T05:46:05.514Z
survey2812,Giant,4,10,2,user12,2016-08-20T05:46:05.514Z
survey2813,Giant,2,10,1,user13,2016-08-20T05:46:05.514Z
survey2814,Giant,1,10,1,user14,2016-08-20T05:46:05.514Z
survey2815,Giant,4,10,1,user15,2016-08-20T05:46:05.514Z
survey2816,Giant,2,10,2,user16,2016-08-20T05:46:05.514Z
survey2817,Giant,3,10,3,user17,2016-08-20T05:46:05.514Z
survey2818,Giant,3,10,3,user18,2016-08-20T05:46:05.514Z
survey2819,Giant,1,10,2,user19,2016-08-20T05:46:05.514Z
survey2820,Giant,1,10,1,user20,2016-08-20T05:46:05.514Z
survey2821,Giant,1,10,2,user21,2016-08-20T05:46:05.514Z
survey2822,Giant,1,10,2,user22,2016-08-20T05:46:05.514Z
survey2823,Giant,1,10,3,user23,2016-08-20T05:46:05.514Z
survey2824,Giant,2,10,2,user24,2016-08-20T05:46:05.514Z
survey2825,Giant,1,10,1,user25,2016-08-20T05:46:05.514Z
survey2826,Giant,1,10,1,user26,2016-08-20T05:46:05.514Z
survey2827,Giant,4,10,1,user27,2016-08-20T05:46:05.514Z
survey2828,Giant,4,10,1,user28,2016-08-20T05:46:05.514Z
survey2829,Giant,3,10,2,user29,2016-08-20T05:46:05.514Z
survey2830,Giant,4,10,2,user30,2016-08-20T05:46:05.514Z
survey2831,Giant,4,10,3,user31,2016-08-20T05:46:05.514Z
survey2832,Giant,2,10,3,user32,2016-08-20T05:46:05.514Z
survey2833,Giant,4,5,2,user33,2016-08-20T05:46:05.514Z
survey2834,Giant,4,5,2,user34,2016-08-20T05:46:05.514Z
survey2835,Giant,1,5,2,user35,2016-08-20T05:46:05.514Z
survey2836,Giant,1,5,1,user36,2016-08-20T05:46:05.514Z
survey2837,Giant,2,5,1,user37,2016-08-20T05:46:05.514Z
survey2838,Giant,1,5,2,user38,2016-08-20T05:46:05.514Z
survey2839,Giant,3,5,3,user39,2016-08-20T05:46:05.514Z
survey2840,Giant,3,5,1,user40,2016-08-20T05:46:05.514Z
survey2841,Giant,1,5,3,user41,2016-08-20T05:46:05.514Z
survey2842,Giant,4,5,1,user42,2016-08-20T05:46:05.514Z
survey2843,Giant,3,5,2,user43,2016-08-20T05:46:05.514Z
survey2844,Giant,4,5,1,user44,2016-08-20T05:46:05.514Z
survey2845,Giant,2,5,2,user45,2016-08-20T05:46:05.514Z
survey2846,Giant,2,5,3,user46,2016-08-20T05:46:05.514Z
survey2847,Giant,4,5,1,user47,2016-08-20T05:46:05.514Z
survey2848,Giant,1,5,3,user48,2016-08-20T05:46:05.514Z
survey2849,Giant,1,5,1,user49,2016-08-20T05:46:05.514Z
survey2850,Giant,2,5,2,user50,2016-08-20T05:46:05.514Z
survey2851,Giant,2,5,2,user51,2016-08-20T05:46:05.514Z
survey2852,Giant,1,5,2,user52,2016-08-20T05:46:05.514Z
survey2853,Giant,3,5,1,user53,2016-08-20T05:46:05.514Z
survey2854,Giant,1,5,2,user54,2016-08-20T05:46:05.514Z
survey2855,Giant,3,5,3,user55,2016-08-20T05:46:05.514Z
survey2856,Giant,1,5,3,user56,2016-08-20T05:46:05.514Z
survey2857,Giant,2,5,3,user57,2016-08-20T05:46:05.514Z
survey2858,Giant,1,5,2,user58,2016-08-20T05:46:05.514Z
survey2859,Giant,1,5,3,user59,2016-08-20T05:46:05.514Z
survey2860,Giant,4,5,3,user60,2016-08-20T05:46:05.514Z
survey2861,Giant,3,5,2,user61,2016-08-20T05:46:05.514Z
survey2862,Giant,2,5,1,user62,2016-08-20T05:46:05.514Z
survey2863,Giant,3,5,2,user63,2016-08-20T05:46:05.514Z
survey2864,Giant,4,5,2,user64,2016-08-20T05:46:05.514Z
survey2865,Giant,1,5,3,user65,2016-08-20T05:46:05.514Z
survey2866,Giant,4,5,2,user66,2016-08-20T05:46:05.514Z
survey2867,Giant,2,5,1,user67,2016-08-20T05:46:05.514Z
survey2868,Giant,3,5,1,user68,2016-08-20T05:46:05.514Z
survey2869,Giant,4,5,1,user69,2016-08-20T05:46:05.514Z
survey2870,Giant,3,5,1,user70,2016-08-20T05:46:05.514Z
survey2871,Giant,3,5,2,user71,2016-08-20T05:46:05.514Z
survey2872,Giant,4,5,3,user72,2016-08-20T05:46:05.514Z
survey2873,Giant,3,5,1,user73,2016-08-20T05:46:05.514Z
survey2874,Giant,1,5,2,user74,2016-08-20T05:46:05.514Z
survey2875,Giant,4,5,2,user75,2016-08-20T05:46:05.514Z
survey2876,Giant,1,5,3,user76,2016-08-20T05:46:05.514Z
survey2877,Giant,2,5,2,user77,2016-08-20T05:46:05.514Z
survey2878,Giant,4,5,3,user78,2016-08-20T05:46:05.514Z
survey2879,Giant,3,5,1,user79,2016-08-20T05:46:05.514Z
survey2880,Giant,4,5,1,user80,2016-08-20T05:46:05.514Z
survey2881,Giant,2,5,2,user81,2016-08-20T05:46:05.514Z
survey2882,Giant,2,5,1,user82,2016-08-20T05:46:05.514Z
survey2883,Giant,1,5,3,user83,2016-08-20T05:46:05.514Z
survey2884,Giant,2,5,3,user84,2016-08-20T05:46:05.514Z
survey2885,Giant,4,5,3,user85,2016-08-20T05:46:05.514Z
survey2886,Giant,1,5,2,user86,2016-08-20T05:46:05.514Z
survey2887,Giant,2,5,1,user87,2016-08-20T05:46:05.514Z
survey2888,Giant,4,5,3,user88,2016-08-20T05:46:05.514Z
survey2889,Giant,4,5,2,user89,2016-08-20T05:46:05.514Z
survey2890,Giant,4,5,2,user90,2016-08-20T05:46:05.514Z
survey2891,Giant,1,5,3,user91,2016-08-20T05:46:05.514Z
survey2892,Giant,2,5,3,user92,2016-08-20T05:46:05.514Z
survey2893,Giant,2,5,1,user93,2016-08-20T05:46:05.514Z
survey2894,Giant,3,5,2,user94,2016-08-20T05:46:05.514Z
survey2895,Giant,3,5,1,user95,2016-08-20T05:46:05.514Z
survey2896,Giant,3,5,1,user96,2016-08-20T05:46:05.514Z
survey2897,Giant,4,5,2,user97,2016-08-20T05:46:05.514Z
survey2898,Giant,3,5,2,user98,2016-08-20T05:46:05.514Z
survey2899,Giant,4,5,3,user99,2016-08-20T05:46:05.514Z
survey2900,Giant,2,5,1,user100,2016-08-20T05:46:05.514Z
survey2901,Giant,2,5,2,user101,2016-08-20T05:46:05.514Z
survey2902,Giant,4,5,2,user102,2016-08-20T05:46:05.514Z
survey2903,Giant,2,5,1,user103,2016-08-20T05:46:05.514Z
survey2904,Giant,2,5,2,user104,2016-08-20T05:46:05.514Z
survey2905,Giant,3,5,2,user105,2016-08-20T05:46:05.514Z
survey2906,Giant,3,5,1,user106,2016-08-20T05:46:05.514Z
survey2907,Giant,4,5,2,user107,2016-08-20T05:46:05.514Z
survey2908,Giant,1,5,1,user108,2016-08-20T05:46:05.514Z
survey2909,Giant,4,5,2,user109,2016-08-20T05:46:05.514Z
survey2910,Giant,1,5,2,user110,2016-08-20T05:46:05.514Z
survey2911,Giant,3,5,3,user111,2016-08-20T05:46:05.514Z
survey2912,Giant,3,5,2,user112,2016-08-20T05:46:05.514Z
survey2913,Giant,3,5,1,user113,2016-08-20T05:46:05.514Z
survey2914,Giant,3,5,3,user114,2016-08-20T05:46:05.514Z
survey2915,Giant,2,5,2,user115,2016-08-20T05:46:05.514Z
survey2916,Giant,3,5,3,user116,2016-08-20T05:46:05.514Z
survey2917,Giant,3,5,3,user117,2016-08-20T05:46:05.514Z
survey2918,Giant,2,5,3,user118,2016-08-20T05:46:05.514Z
survey2919,Giant,1,5,3,user119,2016-08-20T05:46:05.514Z
survey2920,Giant,2,5,1,user120,2016-08-20T05:46:05.514Z
survey2921,Giant,1,5,3,user121,2016-08-20T05:46:05.514Z
survey2922,Giant,4,5,1,user122,2016-08-20T05:46:05.514Z
survey2923,Giant,2,5,2,user123,2016-08-20T05:46:05.514Z
survey2924,Giant,2,5,3,user124,2016-08-20T05:46:05.514Z
survey2925,Giant,2,5,2,user125,2016-08-20T05:46:05.514Z
survey2926,Giant,4,5,3,user126,2016-08-20T05:46:05.514Z
survey2927,Giant,4,5,2,user127,2016-08-20T05:46:05.514Z
survey2928,Giant,2,5,1,user128,2016-08-20T05:46:05.514Z
survey2929,Giant,2,5,2,user129,2016-08-20T05:46:05.514Z
survey2930,Giant,2,5,3,user130,2016-08-20T05:46:05.514Z
survey2931,Giant,3,5,3,user131,2016-08-20T05:46:05.514Z
survey2932,Giant,2,5,1,user132,2016-08-20T05:46:05.514Z
survey2933,Giant,2,5,2,user133,2016-08-20T05:46:05.514Z
survey2934,Giant,2,5,3,user134,2016-08-20T05:46:05.514Z
survey2935,Giant,4,5,3,user135,2016-08-20T05:46:05.514Z
survey2936,Giant,4,5,3,user136,2016-08-20T05:46:05.514Z
survey2937,Giant,4,5,1,user137,2016-08-20T05:46:05.514Z
survey2938,Giant,4,5,1,user138,2016-08-20T05:46:05.514Z
survey2939,Giant,3,5,1,user139,2016-08-20T05:46:05.514Z
survey2940,Giant,3,5,1,user140,2016-08-20T05:46:05.514Z
survey2941,Giant,1,5,2,user141,2016-08-20T05:46:05.514Z
survey2942,Giant,4,5,1,user142,2016-08-20T05:46:05.514Z
survey2943,Giant,1,5,1,user143,2016-08-20T05:46:05.514Z
survey2944,Giant,1,5,2,user144,2016-08-20T05:46:05.514Z
survey2945,Giant,4,5,3,user145,2016-08-20T05:46:05.514Z
survey2946,Giant,4,5,2,user146,2016-08-20T05:46:05.514Z
survey2947,Giant,3,5,1,user147,2016-08-20T05:46:05.514Z
survey2948,Giant,3,5,2,user148,2016-08-20T05:46:05.514Z
survey2949,Giant,1,5,2,user149,2016-08-20T05:46:05.514Z
survey2950,Giant,1,5,3,user150,2016-08-20T05:46:05.514Z
survey2951,Giant,1,5,1,user151,2016-08-20T05:46:05.514Z
survey2952,Giant,1,5,1,user152,2016-08-20T05:46:05.514Z
survey2953,Giant,3,5,2,user153,2016-08-20T05:46:05.514Z
survey2954,Giant,3,5,3,user154,2016-08-20T05:46:05.514Z
survey2955,Giant,2,5,2,user155,2016-08-20T05:46:05.514Z
survey2956,Giant,4,5,1,user156,2016-08-20T05:46:05.514Z
survey2957,Giant,3,5,1,user157,2016-08-20T05:46:05.514Z
survey2958,Giant,3,5,2,user158,2016-08-20T05:46:05.514Z
survey2959,Giant,2,5,2,user159,2016-08-20T05:46:05.514Z
survey2960,Giant,2,5,1,user160,2016-08-20T05:46:05.514Z
survey2961,Giant,1,5,1,user161,2016-08-20T05:46:05.514Z
survey2962,Giant,4,5,1,user162,2016-08-20T05:46:05.514Z
survey2963,Giant,2,5,2,user163,2016-08-20T05:46:05.514Z
survey2964,Giant,4,5,2,user164,2016-08-20T05:46:05.514Z
survey2965,Giant,4,5,1,user165,2016-08-20T05:46:05.514Z
survey2966,Giant,3,5,2,user166,2016-08-20T05:46:05.514Z
survey2967,Giant,1,5,1,user167,2016-08-20T05:46:05.514Z
survey2968,Giant,3,5,3,user168,2016-08-20T05:46:05.514Z
survey2969,Giant,1,5,3,user169,2016-08-20T05:46:05.514Z
survey2970,Giant,1,5,3,user170,2016-08-20T05:46:05.514Z
survey2971,Giant,2,5,3,user171,2016-08-20T05:46:05.514Z
survey2972,Giant,2,5,1,user172,2016-08-20T05:46:05.514Z
survey2973,Giant,1,5,3,user173,2016-08-20T05:46:05.514Z
survey2974,Giant,3,5,3,user174,2016-08-20T05:46:05.514Z
survey2975,Giant,4,5,1,user175,2016-08-20T05:46:05.514Z
survey2976,Giant,1,5,2,user176,2016-08-20T05:46:05.514Z
survey2977,Giant,4,1,3,user177,2016-08-20T05:46:05.514Z
survey2978,Giant,3,1,1,user178,2016-08-20T05:46:05.514Z
survey2979,Giant,3,1,2,user179,2016-08-20T05:46:05.514Z
survey2980,Giant,4,1,3,user180,2016-08-20T05:46:05.514Z
survey2981,Giant,3,1,1,user181,2016-08-20T05:46:05.514Z
survey2982,Giant,2,1,2,user182,2016-08-20T05:46:05.514Z
survey2983,Giant,2,1,3,user183,2016-08-20T05:46:05.514Z
survey2984,Giant,4,1,2,user184,2016-08-20T05:46:05.514Z
survey2985,Giant,1,1,2,user185,2016-08-20T05:46:05.514Z
survey2986,Giant,4,1,2,user186,2016-08-20T05:46:05.514Z
survey2987,Giant,2,1,2,user187,2016-08-20T05:46:05.514Z
survey2988,Giant,1,1,2,user188,2016-08-20T05:46:05.514Z
survey2989,Giant,3,1,2,user189,2016-08-20T05:46:05.514Z
survey2990,Giant,2,1,2,user190,2016-08-20T05:46:05.514Z
survey2991,Giant,3,1,3,user191,2016-08-20T05:46:05.514Z
survey2992,Giant,2,1,2,user192,2016-08-20T05:46:05.514Z
survey2993,Giant,2,1,3,user193,2016-08-20T05:46:05.514Z
survey2994,Giant,1,1,2,user194,2016-08-20T05:46:05.514Z
survey2995,Giant,3,1,3,user195,2016-08-20T05:46:05.514Z
survey2996,Giant,1,1,2,user196,2016-08-20T05:46:05.514Z
survey2997,Giant,1,1,2,user197,2016-08-20T05:46:05.514Z
survey2998,Giant,2,1,2,user198,2016-08-20T05:46:05.514Z
survey2999,Giant,2,1,1,user199,2016-08-20T05:46:05.514Z
survey3000,Giant,3,1,1,user200,2016-08-20T05:46:05.514Z
survey3001,Giant,1,10,1,user1,2016-07-20T05:46:05.514Z
survey3002,Giant,3,10,3,user2,2016-07-20T05:46:05.514Z
survey3003,Giant,2,10,2,user3,2016-07-20T05:46:05.514Z
survey3004,Giant,4,10,1,user4,2016-07-20T05:46:05.514Z
survey3005,Giant,2,10,3,user5,2016-07-20T05:46:05.514Z
survey3006,Giant,1,10,2,user6,2016-07-20T05:46:05.514Z
survey3007,Giant,3,10,2,user7,2016-07-20T05:46:05.514Z
survey3008,Giant,2,10,1,user8,2016-07-20T05:46:05.514Z
survey3009,Giant,4,10,3,user9,2016-07-20T05:46:05.514Z
survey3010,Giant,4,10,2,user10,2016-07-20T05:46:05.514Z
survey3011,Giant,1,10,3,user11,2016-07-20T05:46:05.514Z
survey3012,Giant,2,10,3,user12,2016-07-20T05:46:05.514Z
survey3013,Giant,2,10,2,user13,2016-07-20T05:46:05.514Z
survey3014,Giant,4,10,3,user14,2016-07-20T05:46:05.514Z
survey3015,Giant,3,10,3,user15,2016-07-20T05:46:05.514Z
survey3016,Giant,4,10,3,user16,2016-07-20T05:46:05.514Z
survey3017,Giant,4,10,2,user17,2016-07-20T05:46:05.514Z
survey3018,Giant,2,10,1,user18,2016-07-20T05:46:05.514Z
survey3019,Giant,1,10,3,user19,2016-07-20T05:46:05.514Z
survey3020,Giant,3,10,2,user20,2016-07-20T05:46:05.514Z
survey3021,Giant,2,10,3,user21,2016-07-20T05:46:05.514Z
survey3022,Giant,4,10,3,user22,2016-07-20T05:46:05.514Z
survey3023,Giant,3,10,1,user23,2016-07-20T05:46:05.514Z
survey3024,Giant,1,10,2,user24,2016-07-20T05:46:05.514Z
survey3025,Giant,2,10,2,user25,2016-07-20T05:46:05.514Z
survey3026,Giant,3,10,1,user26,2016-07-20T05:46:05.514Z
survey3027,Giant,1,10,3,user27,2016-07-20T05:46:05.514Z
survey3028,Giant,3,10,3,user28,2016-07-20T05:46:05.514Z
survey3029,Giant,3,10,1,user29,2016-07-20T05:46:05.514Z
survey3030,Giant,3,10,3,user30,2016-07-20T05:46:05.514Z
survey3031,Giant,4,10,1,user31,2016-07-20T05:46:05.514Z
survey3032,Giant,1,10,2,user32,2016-07-20T05:46:05.514Z
survey3033,Giant,3,10,1,user33,2016-07-20T05:46:05.514Z
survey3034,Giant,2,10,2,user34,2016-07-20T05:46:05.514Z
survey3035,Giant,2,10,2,user35,2016-07-20T05:46:05.514Z
survey3036,Giant,4,10,3,user36,2016-07-20T05:46:05.514Z
survey3037,Giant,1,10,1,user37,2016-07-20T05:46:05.514Z
survey3038,Giant,1,10,2,user38,2016-07-20T05:46:05.514Z
survey3039,Giant,4,10,3,user39,2016-07-20T05:46:05.514Z
survey3040,Giant,4,10,1,user40,2016-07-20T05:46:05.514Z
survey3041,Giant,2,5,1,user41,2016-07-20T05:46:05.514Z
survey3042,Giant,3,5,3,user42,2016-07-20T05:46:05.514Z
survey3043,Giant,3,5,1,user43,2016-07-20T05:46:05.514Z
survey3044,Giant,1,5,2,user44,2016-07-20T05:46:05.514Z
survey3045,Giant,1,5,2,user45,2016-07-20T05:46:05.514Z
